onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form;idea
4.80653061224;0.139319727891;4;2;1;1;1;0.255578231293;"""4/4""";77;1;1;1;Ab7;A1;line_i_hcx
4.95746031746;0.0812698412698;4;2;1;1;2;0.255578231293;"""4/4""";74;1;0;1;Ab7;A1;line_i_hcx
5.0735600907;0.0734693877551;4;2;1;2;1;0.255578231293;"""4/4""";68;1;0;1;Ab7;A1;line_i_hcx
5.17804988662;0.0591836734694;4;2;1;2;2;0.255578231293;"""4/4""";74;1;0;1;Ab7;A1;line_i_hcx
5.31736961451;0.16253968254;4;4;1;3;1;0.248083900227;"""4/4""";79;1;0;1;Ab7;A1;line_i_hcx
5.49732426304;0.0632653061224;4;4;1;3;4;0.248083900227;"""4/4""";74;1;0;1;Ab7;A1;line_i_hcx
5.57859410431;0.101587301587;4;2;1;4;1;0.248083900227;"""4/4""";68;1;0;1;Ab7;A1;line_i_hcx
5.70049886621;0.0326530612245;4;2;1;4;2;0.248083900227;"""4/4""";74;1;0;1;Ab7;A1;line_i_hcx
5.78163265306;0.204081632653;4;1;2;1;1;0.250793650794;"""4/4""";80;1;0;1;Ab7;A1;line_i_hcx
6.01632653061;0.0591836734694;4;3;2;2;1;0.250793650794;"""4/4""";74;1;0;1;Ab7;A1;line_i_hcx
6.10684807256;0.0928798185941;4;3;2;2;2;0.250793650794;"""4/4""";68;1;0;1;Ab7;A1;line_i_hcx
6.20612244898;0.0551020408163;4;3;2;2;3;0.250793650794;"""4/4""";74;1;0;1;Ab7;A1;line_i_hcx
6.28390022676;0.2;4;4;2;3;1;0.255702947846;"""4/4""";82;1;0;1;Ab7;A1;line_i_hcx
6.49591836735;0.0530612244898;4;4;2;3;4;0.255702947846;"""4/4""";74;1;0;1;Ab7;A1;line_i_hcx
6.58775510204;0.0928798185941;4;2;2;4;1;0.255702947846;"""4/4""";68;1;0;1;Ab7;A1;line_i_hcx
6.69795918367;0.0755102040816;4;2;2;4;2;0.255702947846;"""4/4""";74;1;0;1;Ab7;A1;line_i_hcx
6.79764172336;0.174149659864;4;4;3;1;1;0.260646258503;"""4/4""";80;1;0;1;Ab7;A1;line_i_hcx
7.00662131519;0.0714285714286;4;4;3;1;4;0.260646258503;"""4/4""";74;1;0;1;Ab7;A1;line_i_hcx
7.11401360544;0.101587301587;4;2;3;2;1;0.260646258503;"""4/4""";68;1;0;1;Ab7;A1;line_i_hcx
7.2306122449;0.0775510204082;4;2;3;2;2;0.260646258503;"""4/4""";74;1;0;1;Ab7;A1;line_i_hcx
7.3387755102;0.220408163265;4;1;3;3;1;0.241009070295;"""4/4""";79;1;0;1;Ab7;A1;line_i_hcx
7.6693877551;0.257142857143;4;2;3;4;2;0.241009070295;"""4/4""";77;1;0;1;Ab7;A1;line_i_hcx
8.01632653061;0.175510204082;4;4;4;1;4;0.243072562358;"""4/4""";87;1;0;1;Ab7;A1;lick
8.24308390023;0.104489795918;4;4;4;2;4;0.243072562358;"""4/4""";81;1;0;1;Ab7;A1;lick
8.35337868481;0.130612244898;4;1;4;3;1;0.237766439909;"""4/4""";80;1;0;1;Ab7;A1;lick
8.53333333333;0.150929705215;4;4;4;4;1;0.237766439909;"""4/4""";82;1;0;1;Ab7;A1;lick
8.71328798186;0.087074829932;4;4;4;4;4;0.237766439909;"""4/4""";79;1;0;1;Ab7;A1;lick
8.8293877551;0.13641723356;4;1;5;1;1;0.241496598639;"""4/4""";75;1;0;1;Eb6;A1;lick
9.05287981859;0.171247165533;4;1;5;2;1;0.241496598639;"""4/4""";70;1;0;1;Eb6;A1;lick
9.27056689342;0.211882086168;4;1;5;3;1;0.238231292517;"""4/4""";70;1;0;1;Eb6;A1;lick
10.0281179138;0.101587301587;4;4;6;2;2;0.260623582766;"""4/4""";67;2;1;1;Eb6;A1;lick
10.1500226757;0.0493424036281;4;4;6;2;3;0.260623582766;"""4/4""";70;2;0;1;Eb6;A1;lick
10.2196825397;0.0464399092971;4;4;6;2;4;0.260623582766;"""4/4""";71;2;0;1;Eb6;A1;lick
10.2777324263;0.179954648526;4;1;6;3;1;0.250725623583;"""4/4""";82;2;0;1;Eb6;A1;lick
10.5447619048;0.194467120181;4;1;6;4;1;0.250725623583;"""4/4""";80;2;0;1;Eb6;A1;lick
10.7972789116;0.203174603175;4;1;7;1;1;0.245861678005;"""4/4""";79;2;0;1;Eb6;A1;lick
11.0149659864;0.0638548752834;4;2;7;2;1;0.245861678005;"""4/4""";75;2;0;1;Eb6;A1;lick
11.1049433107;0.153832199546;4;2;7;2;2;0.245861678005;"""4/4""";70;2;0;1;Eb6;A1;lick
11.3197278912;0.246712018141;4;2;7;3;2;0.260544217687;"""4/4""";63;2;0;1;Eb6;A1;lick
11.9278004535;0.0827210884354;4;2;8;1;2;0.250861678005;"""4/4""";58;3;1;1;Eb6;A1;lick
12.0322902494;0.174149659864;4;1;8;2;1;0.250861678005;"""4/4""";61;3;0;1;Eb6;A1;lick
12.2383673469;0.179954648526;4;4;8;3;1;0.242675736961;"""4/4""";64;3;0;1;Eb6;A1;lick
12.4444444444;0.0565986394558;4;4;8;3;4;0.242675736961;"""4/4""";68;3;0;1;Eb6;A1;lick
12.52861678;0.0972335600907;4;1;8;4;1;0.242675736961;"""4/4""";73;3;0;1;Eb6;A1;lick
12.7795918367;0.120408163265;4;2;9;1;1;0.250804988662;"""4/4""";75;3;0;1;Ab7;A1;lick
12.9204081633;0.1;4;2;9;1;2;0.250804988662;"""4/4""";74;3;0;1;Ab7;A1;lick
13.0530612245;0.1;4;2;9;2;1;0.250804988662;"""4/4""";73;3;0;1;Ab7;A1;lick
13.1795918367;0.0938775510204;4;2;9;2;2;0.250804988662;"""4/4""";74;3;0;1;Ab7;A1;lick
13.2897959184;0.155102040816;4;6;9;3;2;0.246893424036;"""4/4""";75;3;0;1;Ab7;A1;lick
13.4653061224;0.0918367346939;4;6;9;3;6;0.246893424036;"""4/4""";74;3;0;1;Ab7;A1;lick
13.587755102;0.0959183673469;4;3;9;4;2;0.246893424036;"""4/4""";73;3;0;1;Ab7;A1;lick
13.693877551;0.0897959183673;4;3;9;4;3;0.246893424036;"""4/4""";74;3;0;1;Ab7;A1;lick
13.806122449;0.181632653061;4;1;10;1;1;0.264467120181;"""4/4""";75;3;0;1;Ab7;A1;lick
14.0081632653;0.065306122449;4;3;10;2;1;0.264467120181;"""4/4""";74;3;0;1;Ab7;A1;lick
14.0918367347;0.0612244897959;4;3;10;2;2;0.264467120181;"""4/4""";73;3;0;1;Ab7;A1;lick
14.193877551;0.297959183673;4;3;10;2;3;0.264467120181;"""4/4""";80;3;0;1;Ab7;A1;lick
14.5571428571;0.0897959183673;4;4;10;4;1;0.255691609977;"""4/4""";75;3;0;1;Ab7;A1;lick
14.6612244898;0.065306122449;4;4;10;4;3;0.255691609977;"""4/4""";74;3;0;1;Ab7;A1;lick
14.7489795918;0.108163265306;4;4;10;4;4;0.255691609977;"""4/4""";73;3;0;1;Ab7;A1;lick
15.0204081633;0.202040816327;4;1;11;2;1;0.255759637188;"""4/4""";68;3;0;1;Ab7;A1;lick
15.2734693878;0.173469387755;4;3;11;3;1;0.245850340136;"""4/4""";68;3;0;1;Ab7;A1;lick
15.4653061224;0.0877551020408;4;3;11;3;3;0.245850340136;"""4/4""";67;3;0;1;Ab7;A1;lick
15.5734693878;0.0816326530612;4;2;11;4;1;0.245850340136;"""4/4""";65;3;0;1;Ab7;A1;lick
15.6673469388;0.0775510204082;4;2;11;4;2;0.245850340136;"""4/4""";67;3;0;1;Ab7;A1;lick
15.7795918367;0.357142857143;4;1;12;1;1;0.248129251701;"""4/4""";70;3;0;1;Ab7;A1;lick
16.187755102;0.314285714286;4;2;12;2;2;0.248129251701;"""4/4""";70;3;0;1;Ab7;A1;lick
16.5408163265;0.277551020408;4;1;12;4;1;0.246825396825;"""4/4""";70;3;0;1;Ab7;A1;lick
17.0265306122;0.261224489796;4;1;13;2;1;0.249614512472;"""4/4""";82;3;0;1;Eb6;A1;lick
17.3204081633;0.1;4;2;13;3;1;0.255419501134;"""4/4""";81;3;0;1;Eb6;A1;lick
17.4326530612;0.126530612245;4;2;13;3;2;0.255419501134;"""4/4""";80;3;0;1;Eb6;A1;lick
17.7897959184;0.220408163265;4;1;14;1;1;0.260975056689;"""4/4""";80;3;0;1;Eb6;A1;lick
18.0346938776;0.228571428571;4;1;14;2;1;0.260975056689;"""4/4""";79;3;0;1;Eb6;A1;lick
18.287755102;0.25306122449;4;1;14;3;1;0.248151927438;"""4/4""";80;3;0;1;Eb6;A1;lick
18.5632653061;0.181632653061;4;4;14;4;1;0.248151927438;"""4/4""";75;3;0;1;Eb6;A1;lick
18.7673469388;0.197959183673;4;4;14;4;4;0.248151927438;"""4/4""";75;3;0;1;Eb6;A1;lick
19.0081632653;0.0775510204082;4;4;15;1;4;0.240476190476;"""4/4""";70;3;0;1;Eb6;A1;lick
19.1306122449;0.14693877551;4;2;15;2;2;0.240476190476;"""4/4""";67;3;0;1;Eb6;A1;lick
20.0918367347;0.10612244898;4;4;16;2;1;0.265850340136;"""4/4""";63;4;1;1;Eb6;A1;lick
20.2102040816;0.0469387755102;4;4;16;2;3;0.265850340136;"""4/4""";65;4;0;1;Eb6;A1;lick
20.2795918367;0.218367346939;4;4;16;2;4;0.265850340136;"""4/4""";70;4;0;1;Eb6;A1;lick
20.5367346939;0.234693877551;4;4;16;3;4;0.245975056689;"""4/4""";68;4;0;1;Eb6;A1;lick
20.8551020408;0.122448979592;4;3;17;1;1;0.250238095238;"""4/4""";65;4;0;1;C7;B1;lick
21.0244897959;0.232653061224;4;3;17;1;3;0.250238095238;"""4/4""";68;4;0;1;C7;B1;lick
21.3020408163;0.228571428571;4;1;17;3;1;0.243628117914;"""4/4""";67;4;0;1;C7;B1;lick
21.8530612245;0.126530612245;4;1;18;1;1;0.242698412698;"""4/4""";60;5;1;1;C7;B1;lick
22.0428571429;0.118367346939;4;2;18;2;1;0.242698412698;"""4/4""";67;5;0;1;C7;B1;lick
22.1897959184;0.065306122449;4;2;18;2;2;0.242698412698;"""4/4""";70;5;0;1;C7;B1;lick
22.2836734694;0.169387755102;4;1;18;3;1;0.250839002268;"""4/4""";74;5;0;1;C7;B1;lick
22.5163265306;0.222448979592;4;1;18;4;1;0.250839002268;"""4/4""";74;5;0;1;C7;B1;lick
22.8;0.569387755102;4;1;19;1;1;0.238219954649;"""4/4""";73;5;0;1;C7;B1;lick
23.7775510204;0.228571428571;4;1;20;1;1;0.240963718821;"""4/4""";81;6;1;1;C7;B1;lick
24.0367346939;0.102040816327;4;3;20;2;1;0.240963718821;"""4/4""";67;6;0;1;C7;B1;lick
24.187755102;0.291836734694;4;3;20;2;3;0.240963718821;"""4/4""";84;6;0;1;C7;B1;lick
24.5244897959;0.216326530612;4;1;20;4;1;0.243253968254;"""4/4""";84;6;0;1;C7;B1;lick
24.7795918367;0.175510204082;4;1;21;1;1;0.245215419501;"""4/4""";76;6;0;1;F-7;B1;lick
25.0306122449;0.10612244898;4;2;21;2;1;0.245215419501;"""4/4""";72;6;0;1;F-7;B1;lick
25.1489795918;0.142857142857;4;2;21;2;2;0.245215419501;"""4/4""";68;6;0;1;F-7;B1;lick
25.3020408163;0.1;4;3;21;3;2;0.266133786848;"""4/4""";67;6;0;1;F-7;B1;lick
25.4102040816;0.0775510204082;4;3;21;3;3;0.266133786848;"""4/4""";72;6;0;1;F-7;B1;lick
